has_company_logo,has_questions,telecommuting,missing_salary,missing_company_profile,missing_requirements,missing_benefits,missing_education,missing_experience,missing_industry,missing_location,desc_length,req_length,profile_length,red_flag_count,emp_Contract,emp_Full-time,emp_Other,emp_Part-time,emp_Temporary,emp_Unknown
1,0,0,1,0,0,0,1,1,1,0,647,800,702,0,False,False,False,False,False,True
1,1,0,1,0,0,0,1,1,0,0,1239,525,898,0,False,True,False,False,False,False
1,1,0,1,0,0,0,0,0,0,0,619,70,829,0,False,True,False,False,False,False
1,1,0,1,0,0,0,0,0,0,0,1463,443,1042,0,False,True,False,False,False,False
1,0,0,1,0,0,1,1,0,0,0,1476,204,929,0,False,True,False,False,False,False
1,1,0,1,0,1,1,1,0,0,0,685,0,310,0,False,True,False,False,False,False
1,1,0,1,0,0,0,1,1,1,0,1027,228,1153,0,False,False,False,False,False,True
1,1,0,1,0,0,0,0,0,1,0,769,91,829,0,False,False,False,False,False,True
1,1,0,0,0,0,1,0,0,0,0,342,113,1564,0,False,True,False,False,False,False
1,1,0,1,0,0,0,1,0,0,0,1840,1205,2676,0,False,True,False,False,False,False
0,0,0,1,1,1,1,1,1,1,0,862,0,0,2,False,False,False,False,False,True
0,0,0,1,1,0,0,0,0,0,0,2375,1364,0,0,False,True,False,False,False,False
1,0,0,1,0,0,1,1,1,0,0,2051,1066,1450,0,False,True,False,False,False,False
0,0,0,1,0,1,1,1,1,1,0,785,0,228,0,False,True,False,False,False,False
1,1,1,0,0,0,0,0,0,0,0,1037,397,550,0,False,True,False,False,False,False
1,1,0,1,0,0,0,0,0,0,0,1305,514,570,0,False,True,False,False,False,False
1,1,0,1,0,0,0,0,0,1,0,687,70,829,0,False,False,False,False,False,True
1,0,0,1,0,0,0,1,1,1,0,2017,1409,574,0,False,True,False,False,False,False
0,0,0,1,1,0,0,1,1,1,0,382,98,0,0,False,False,False,False,False,True
1,1,0,1,0,1,1,0,0,0,0,2311,0,539,0,False,False,True,False,False,False
1,1,0,1,0,0,0,1,1,1,0,2075,546,518,0,False,True,False,False,False,False
0,1,0,1,1,0,0,1,1,1,0,324,358,0,0,False,False,False,True,False,False
0,0,1,1,1,1,1,0,0,0,1,1571,0,0,0,False,True,False,False,False,False
1,1,0,1,0,0,0,0,0,0,0,1803,452,746,0,False,False,False,True,False,False
1,0,0,1,0,1,1,1,1,1,0,691,0,866,0,False,False,False,False,False,True
0,0,0,1,0,1,1,1,1,0,0,647,0,228,0,False,True,False,False,False,False
1,0,0,1,0,0,1,1,1,1,0,338,1280,1247,0,False,False,False,False,False,True
1,1,0,1,0,0,0,0,0,0,0,1843,426,365,0,False,True,False,False,False,False
1,1,0,1,0,0,1,0,0,0,0,1169,868,417,0,False,True,False,False,False,False
1,1,0,1,0,0,0,1,1,0,0,696,1565,970,0,False,False,False,True,False,False
0,0,0,0,1,0,1,0,1,1,0,201,42,0,0,False,True,False,False,False,False
1,1,0,1,0,0,0,0,0,0,0,893,546,726,0,False,True,False,False,False,False
1,1,0,1,0,0,0,1,1,1,0,1048,219,1187,0,False,False,False,False,False,True
1,1,0,1,0,0,1,1,1,1,0,675,354,955,0,False,False,False,False,False,True
1,0,0,1,0,0,0,0,0,0,0,780,811,1181,0,False,True,False,False,False,False
0,0,0,1,0,0,1,1,1,1,0,147,804,228,0,False,True,False,False,False,False
1,1,0,0,0,0,0,0,0,0,0,3053,238,127,0,False,True,False,False,False,False
0,0,0,1,1,0,0,0,0,0,0,1143,613,0,0,False,True,False,False,False,False
1,1,0,0,0,0,0,0,0,0,0,1396,297,356,0,False,True,False,False,False,False
1,0,0,1,0,0,1,1,1,1,0,144,465,1013,0,False,True,False,False,False,False
1,0,0,1,0,0,0,0,0,0,0,348,132,92,0,False,True,False,False,False,False
1,0,0,1,0,0,1,1,1,1,0,76,3,844,0,False,False,False,False,False,True
1,1,0,1,0,1,1,1,1,1,0,162,0,1913,0,False,False,False,False,False,True
0,1,1,0,1,0,0,0,0,0,0,1781,1339,0,0,False,True,False,False,False,False
1,0,0,1,0,1,0,1,1,1,0,234,0,624,0,False,False,False,False,False,True
1,0,0,1,0,0,1,1,0,0,0,1586,763,1508,0,False,True,False,False,False,False
1,0,0,1,0,0,1,0,0,0,0,1093,675,684,0,False,True,False,False,False,False
1,1,0,1,0,0,0,0,0,0,0,2194,872,717,0,False,True,False,False,False,False
1,1,0,1,0,0,0,0,0,0,0,1101,410,748,0,False,True,False,False,False,False
1,1,0,1,0,0,1,1,1,1,0,1089,285,2289,0,False,False,False,False,False,True
1,1,0,1,0,0,0,0,0,0,0,1498,985,1113,0,False,True,False,False,False,False
1,1,0,1,0,1,1,1,1,1,0,1803,0,708,1,False,False,False,False,False,True
1,1,0,1,0,0,0,0,0,0,0,1337,587,385,0,False,True,False,False,False,False
1,1,0,1,0,0,1,0,0,0,0,2394,1900,554,0,False,True,False,False,False,False
1,0,0,1,0,0,1,0,0,0,0,1131,1001,684,0,False,True,False,False,False,False
1,1,0,1,0,1,1,1,1,1,1,1940,0,433,0,False,False,False,False,False,True
1,0,0,0,0,0,1,1,0,0,0,858,64,222,0,False,False,False,True,False,False
0,0,1,1,1,0,0,0,0,0,0,539,521,0,0,False,True,False,False,False,False
1,1,0,1,0,0,0,0,1,0,0,381,130,53,0,True,False,False,False,False,False
1,1,0,1,0,0,0,0,0,0,0,1228,145,1963,0,False,True,False,False,False,False
1,0,0,0,0,0,0,1,1,0,0,742,990,244,0,False,True,False,False,False,False
1,1,0,1,0,0,1,1,1,0,0,556,540,257,0,False,False,False,False,False,True
0,0,0,0,1,1,0,1,1,0,0,1411,0,0,0,True,False,False,False,False,False
0,0,0,0,1,0,0,0,0,0,0,520,223,0,0,False,True,False,False,False,False
0,0,0,1,1,0,1,0,0,0,0,2394,324,0,0,False,True,False,False,False,False
0,1,0,0,1,0,0,0,0,0,0,1377,336,0,0,False,True,False,False,False,False
1,1,0,1,0,0,0,0,0,0,0,712,412,505,0,False,True,False,False,False,False
1,1,0,1,0,0,1,1,1,0,0,1715,1039,671,0,False,True,False,False,False,False
0,0,0,1,1,1,1,1,1,1,0,697,0,0,0,False,False,False,False,False,True
1,0,0,1,0,1,1,1,1,1,1,175,0,1369,0,False,False,False,False,False,True
1,0,0,1,0,0,0,1,1,1,0,1179,369,310,0,False,False,False,False,False,True
1,0,0,0,0,0,0,0,0,0,0,592,231,790,0,False,False,False,False,False,True
1,1,1,1,0,0,1,0,0,0,0,596,375,351,0,False,True,False,False,False,False
0,0,0,1,1,0,1,0,0,0,0,1483,670,0,0,False,True,False,False,False,False
1,0,0,1,0,1,1,1,1,1,0,730,0,829,0,False,False,False,False,False,True
1,0,0,1,0,0,1,0,0,0,0,1221,715,684,0,False,True,False,False,False,False
1,1,0,1,0,0,1,0,0,0,0,1926,789,554,0,True,False,False,False,False,False
1,1,0,1,0,0,0,0,0,0,0,737,1142,603,0,False,True,False,False,False,False
0,0,0,0,1,0,0,0,0,0,0,587,176,0,1,False,True,False,False,False,False
1,1,0,1,0,0,1,0,0,0,0,1683,402,1092,0,False,False,True,False,False,False
1,1,0,1,0,0,0,0,0,0,0,1138,279,632,0,False,True,False,False,False,False
1,1,0,1,0,0,0,0,0,0,0,244,158,53,0,True,False,False,False,False,False
1,1,0,1,0,0,0,0,1,0,0,381,130,53,0,True,False,False,False,False,False
1,0,0,1,0,1,1,1,1,1,0,813,0,866,0,False,False,False,False,False,True
1,1,0,0,0,0,0,0,0,0,0,1684,234,789,0,False,True,False,False,False,False
0,0,0,1,0,0,1,0,0,0,0,4354,360,250,0,False,True,False,False,False,False
1,0,0,1,0,0,0,1,1,0,0,2197,1064,702,0,False,True,False,False,False,False
1,0,0,1,0,0,0,1,0,0,0,728,329,530,0,False,True,False,False,False,False
1,0,0,0,0,0,0,0,0,0,0,410,458,592,0,False,True,False,False,False,False
1,1,0,1,0,0,0,0,0,1,0,524,89,829,0,False,False,False,False,False,True
1,0,0,1,0,1,1,0,0,0,0,219,0,1252,0,False,False,False,True,False,False
1,0,0,0,0,0,0,0,0,0,0,2891,378,975,0,False,True,False,False,False,False
1,1,0,1,0,0,1,0,0,0,0,789,697,712,0,True,False,False,False,False,False
1,0,0,1,0,0,0,1,1,1,0,1176,160,263,0,False,True,False,False,False,False
1,1,1,1,0,0,0,0,0,0,0,1174,939,1050,0,False,True,False,False,False,False
1,0,0,1,0,1,1,1,1,1,0,2631,0,601,0,False,False,False,False,False,True
1,1,0,1,0,0,1,1,1,1,0,504,218,353,0,False,False,False,False,False,True
0,0,0,1,0,1,1,1,1,1,0,720,0,228,0,False,True,False,False,False,False
1,1,0,1,0,0,1,1,1,1,0,1190,362,349,0,False,False,False,False,False,True
1,1,0,1,0,1,1,1,1,0,0,3533,0,1594,0,False,True,False,False,False,False
1,0,0,1,0,0,0,0,0,0,0,1347,405,410,0,False,True,False,False,False,False
1,1,0,1,0,1,1,1,0,1,0,2840,0,1594,0,False,True,False,False,False,False
1,0,0,1,0,1,1,1,1,1,1,297,0,472,0,False,False,False,True,False,False
1,1,0,1,0,0,0,0,1,0,0,381,130,53,0,True,False,False,False,False,False
1,0,0,1,0,0,0,1,1,1,0,821,107,1280,0,False,False,False,False,False,True
1,0,0,1,0,0,0,1,1,1,0,1048,268,310,0,False,False,False,False,False,True
1,1,0,1,0,0,0,0,0,0,0,1776,116,897,0,False,True,False,False,False,False
1,1,0,1,0,0,1,1,0,0,0,421,763,2676,0,False,False,False,False,True,False
1,0,0,1,0,0,0,1,0,0,1,1558,714,2206,0,False,True,False,False,False,False
1,1,0,1,0,0,0,0,1,0,0,381,130,53,0,True,False,False,False,False,False
1,0,0,1,0,0,0,0,0,0,0,2785,780,606,0,False,True,False,False,False,False
1,1,0,1,0,0,0,1,1,1,0,1254,757,529,0,False,False,False,False,False,True
1,0,0,1,0,0,0,1,0,0,0,697,2184,1271,0,False,True,False,False,False,False
1,1,0,0,0,0,0,0,0,0,0,1809,117,198,0,False,True,False,False,False,False
0,0,0,1,0,0,1,1,1,0,0,345,593,404,0,False,True,False,False,False,False
0,0,0,0,1,0,0,0,0,0,0,245,69,0,0,False,True,False,False,False,False
1,1,0,1,0,0,0,0,0,0,0,1389,167,829,0,False,True,False,False,False,False
1,1,0,0,0,0,0,0,0,0,0,495,134,243,0,False,True,False,False,False,False
1,0,0,1,0,0,0,0,0,1,0,552,91,829,0,False,False,False,False,False,True
1,1,0,1,0,0,0,0,0,0,0,1047,263,1126,0,True,False,False,False,False,False
1,1,0,1,0,0,1,1,1,0,0,1409,676,879,0,False,True,False,False,False,False
1,0,0,1,0,0,0,0,1,0,0,332,150,53,0,True,False,False,False,False,False
1,1,0,1,0,0,0,1,1,1,0,504,1258,952,0,False,False,False,False,False,True
0,1,1,1,1,0,1,1,0,0,0,763,757,0,0,True,False,False,False,False,False
1,1,0,1,0,0,0,1,1,1,0,4160,2596,1110,0,False,False,False,False,False,True
1,1,0,1,0,0,0,0,0,0,0,2245,585,1025,0,False,True,False,False,False,False
1,1,0,1,0,0,0,0,0,1,0,611,70,829,0,False,True,False,False,False,False
0,0,0,1,0,1,1,1,1,1,0,1392,0,228,0,False,True,False,False,False,False
1,0,0,1,0,0,1,1,1,0,0,2026,634,910,0,False,False,False,True,False,False
1,1,0,0,0,0,1,0,0,0,0,800,161,761,0,False,True,False,False,False,False
1,0,0,1,0,0,0,0,1,0,0,332,150,53,0,True,False,False,False,False,False
1,0,0,1,0,0,0,1,1,0,0,1125,430,850,0,False,True,False,False,False,False
1,1,0,1,0,0,1,1,0,0,0,1877,988,1708,0,False,True,False,False,False,False
1,1,0,1,0,0,0,0,0,0,0,982,606,635,1,False,True,False,False,False,False
1,0,0,1,0,0,0,0,0,0,0,554,298,726,0,False,True,False,False,False,False
1,1,0,1,0,0,0,0,0,0,0,2089,1749,694,0,False,True,False,False,False,False
1,0,0,1,1,0,1,0,0,0,0,845,522,0,0,False,False,False,True,False,False
1,0,1,1,1,0,1,1,1,1,0,686,658,0,0,False,False,False,False,False,True
1,0,0,1,0,0,0,0,0,0,0,2785,780,606,0,False,True,False,False,False,False
1,1,0,1,0,0,1,0,0,0,0,2188,2071,986,0,False,True,False,False,False,False
1,1,0,1,0,0,0,0,1,0,0,763,753,860,0,False,True,False,False,False,False
1,1,0,1,0,0,0,0,1,0,0,384,130,53,0,True,False,False,False,False,False
1,0,0,1,0,0,1,1,0,0,0,444,33,695,0,False,True,False,False,False,False
1,1,0,1,0,0,0,0,0,0,0,1010,464,615,0,False,False,False,True,False,False
1,1,0,1,0,0,0,1,0,0,0,2074,389,1220,1,False,True,False,False,False,False
1,1,0,1,0,0,0,0,0,0,0,1408,822,1042,0,False,True,False,False,False,False
1,0,0,1,1,0,1,0,0,0,0,597,325,0,0,False,True,False,False,False,False
0,0,0,1,1,1,1,1,1,1,0,433,0,0,0,False,False,False,True,False,False
0,0,0,0,1,1,1,0,0,0,0,658,0,0,0,False,True,False,False,False,False
1,1,0,0,0,0,1,0,0,0,0,1865,1095,785,0,False,False,False,False,True,False
1,0,0,1,0,0,0,0,0,0,0,959,134,236,1,False,True,False,False,False,False
1,0,0,1,0,0,1,1,1,1,0,773,662,961,0,False,False,False,False,False,True
1,1,0,1,0,0,0,0,0,0,0,1745,1041,720,0,False,True,False,False,False,False
0,0,0,0,1,0,0,0,0,0,0,782,782,0,0,False,True,False,False,False,False
1,1,0,1,0,0,1,1,1,0,0,609,831,237,0,False,True,False,False,False,False
0,0,0,1,0,0,0,1,0,1,0,803,530,119,0,False,True,False,False,False,False
1,0,0,1,0,0,0,0,1,0,0,332,158,53,0,True,False,False,False,False,False
1,1,0,1,0,0,1,0,1,0,0,499,536,352,0,False,True,False,False,False,False
1,1,0,1,0,0,0,0,0,0,0,2431,875,206,0,False,True,False,False,False,False
0,1,0,1,1,1,1,0,1,0,0,1082,0,0,0,False,False,False,False,True,False
1,0,0,1,0,0,0,1,1,1,0,962,1005,1286,0,False,False,False,False,False,True
1,0,0,1,0,0,0,1,1,0,0,1405,805,850,0,False,True,False,False,False,False
1,1,0,1,0,0,0,0,0,0,0,855,34,829,0,False,False,False,False,True,False
1,0,0,1,0,0,0,0,0,0,0,208,1244,735,0,False,True,False,False,False,False
1,0,0,1,0,0,0,1,0,0,0,669,2009,281,0,False,True,False,False,False,False
0,1,0,0,1,0,0,0,0,0,0,1342,1225,0,0,False,False,False,True,False,False
1,1,0,1,0,0,0,0,0,0,0,1850,214,1247,0,False,True,False,False,False,False
1,0,0,1,0,0,0,0,1,0,0,1695,593,330,0,False,True,False,False,False,False
1,1,0,1,0,0,1,0,0,1,0,1101,649,551,0,False,True,False,False,False,False
1,1,0,0,0,0,0,0,0,0,0,544,727,526,0,False,True,False,False,False,False
0,0,0,1,1,0,0,0,0,0,0,1692,587,0,0,False,True,False,False,False,False
1,0,0,1,0,0,1,0,0,0,0,1190,501,684,0,False,False,False,True,False,False
1,1,1,0,0,0,0,0,0,0,0,1031,573,198,0,False,True,False,False,False,False
1,0,1,1,0,0,0,0,0,0,0,237,311,1192,0,False,True,False,False,False,False
1,1,0,1,0,0,1,0,0,0,0,1327,597,827,0,False,True,False,False,False,False
1,0,0,1,0,0,1,0,0,0,0,1219,714,684,0,False,False,False,True,False,False
1,1,0,1,0,0,0,0,0,0,0,458,117,53,0,True,False,False,False,False,False
1,1,0,1,1,0,1,0,0,0,0,292,246,0,0,False,False,True,False,False,False
1,0,0,0,0,0,0,0,0,0,0,2627,547,1181,0,False,True,False,False,False,False
1,0,0,1,0,1,1,1,1,1,0,603,0,866,0,False,False,False,False,False,True
1,1,0,1,0,0,1,1,0,0,0,2267,1189,1708,0,False,True,False,False,False,False
1,1,0,1,0,0,1,0,1,0,0,371,871,336,0,True,False,False,False,False,False
1,1,0,1,0,0,0,1,0,0,0,982,566,683,0,False,True,False,False,False,False
0,0,0,1,1,0,0,0,0,0,0,112,121,0,0,False,True,False,False,False,False
1,0,0,1,0,0,1,1,0,0,0,614,1025,554,0,False,True,False,False,False,False
0,0,0,1,0,1,1,1,1,0,0,1145,0,228,0,False,True,False,False,False,False
0,0,0,0,1,1,1,0,0,0,0,474,0,0,0,False,True,False,False,False,False
1,1,0,1,0,0,0,1,1,1,0,1068,426,1050,0,False,True,False,False,False,False
1,0,0,1,0,0,0,0,1,0,0,1311,234,897,0,False,True,False,False,False,False
0,0,0,1,1,0,0,0,0,0,0,2731,715,0,0,False,True,False,False,False,False
1,0,0,1,0,0,1,1,1,1,0,1598,363,560,0,False,True,False,False,False,False
0,0,0,1,0,1,1,1,1,0,0,1400,0,228,0,False,True,False,False,False,False
0,0,0,1,0,1,1,1,1,1,0,932,0,228,0,False,True,False,False,False,False
0,0,0,1,0,0,1,0,0,0,0,109,3397,228,0,False,True,False,False,False,False
1,0,0,1,0,0,0,0,1,0,0,332,150,53,0,True,False,False,False,False,False
1,1,0,1,0,0,1,0,0,0,0,358,639,112,0,False,False,False,True,False,False
0,1,0,1,1,0,0,1,1,1,0,697,1678,0,0,False,False,False,False,False,True
1,0,0,1,0,0,0,1,1,1,0,161,689,67,0,False,True,False,False,False,False
1,1,0,1,0,0,0,0,1,0,0,381,130,53,0,True,False,False,False,False,False
1,1,0,0,0,0,1,0,0,0,0,1659,386,361,0,False,False,False,True,False,False
1,1,0,1,0,0,0,1,1,0,0,1230,397,364,0,False,True,False,False,False,False
1,0,0,1,0,0,1,1,1,0,0,286,1131,929,0,False,True,False,False,False,False
1,1,0,1,0,0,1,1,1,0,0,1587,293,879,0,False,False,False,False,False,True
1,1,0,1,0,0,0,0,0,0,0,811,2415,1230,0,False,True,False,False,False,False
1,1,0,1,0,0,0,0,0,0,0,1078,1087,592,0,False,True,False,False,False,False
1,1,0,1,0,0,0,0,0,0,0,2544,593,720,0,False,True,False,False,False,False
1,0,0,1,0,1,1,1,1,1,0,2504,0,601,0,False,False,False,False,False,True
1,1,0,1,0,0,0,0,0,0,0,1020,70,829,0,False,False,False,False,True,False
1,1,0,1,0,0,1,0,0,0,0,1268,731,225,0,True,False,False,False,False,False
1,0,0,0,0,0,0,0,0,0,0,2273,494,859,0,False,True,False,False,False,False
1,0,0,1,0,0,1,0,0,0,0,1288,941,684,0,False,True,False,False,False,False
1,0,0,1,0,0,0,1,1,0,0,1823,336,1073,0,False,True,False,False,False,False
1,0,0,1,0,0,0,0,1,0,0,863,6,558,0,False,True,False,False,False,False
1,1,0,1,0,0,0,0,0,1,0,539,91,829,0,False,False,False,False,False,True
1,0,0,1,0,1,1,1,1,1,0,1827,0,2289,0,False,False,False,False,False,True
1,1,0,1,0,0,0,0,0,0,0,2323,315,1025,0,False,True,False,False,False,False
1,0,0,1,0,0,0,0,1,0,0,332,150,53,0,True,False,False,False,False,False
1,0,0,1,0,0,0,0,0,0,0,616,762,570,0,False,True,False,False,False,False
1,1,1,0,0,0,0,0,0,0,0,813,1373,333,0,False,True,False,False,False,False
1,1,0,1,0,0,0,0,0,1,0,1106,467,148,0,False,True,False,False,False,False
1,0,0,1,0,0,0,0,0,0,0,184,133,53,0,True,False,False,False,False,False
1,0,0,1,0,0,0,1,1,1,0,911,290,432,0,False,False,False,False,False,True
1,1,0,1,0,0,0,0,1,0,0,472,130,53,0,True,False,False,False,False,False
1,0,0,1,0,0,0,0,0,0,0,2679,487,606,0,False,True,False,False,False,False
1,0,0,1,0,0,1,1,0,1,0,1594,273,134,0,False,True,False,False,False,False
1,0,0,1,0,0,1,0,1,0,0,488,823,464,0,False,True,False,False,False,False
1,0,0,1,0,0,0,1,1,0,0,634,504,1187,0,False,False,False,False,False,True
1,0,0,1,0,0,1,0,1,0,0,1921,84,200,0,False,True,False,False,False,False
1,1,0,1,0,1,1,1,1,0,0,3260,0,710,0,False,True,False,False,False,False
1,1,0,1,0,0,0,0,1,0,0,381,130,53,0,True,False,False,False,False,False
1,0,0,1,0,0,0,0,1,0,0,1752,6,898,0,False,True,False,False,False,False
1,0,0,0,0,0,0,0,0,0,0,1869,748,2206,0,False,True,False,False,False,False
0,0,0,1,1,1,1,1,1,1,1,15,0,0,0,False,False,False,False,False,True
1,1,0,1,0,0,0,0,0,0,0,388,246,600,0,False,True,False,False,False,False
1,1,0,1,0,0,0,0,1,0,0,381,130,53,0,True,False,False,False,False,False
1,1,0,1,0,0,0,0,0,0,0,1998,403,1025,0,False,True,False,False,False,False
1,0,0,1,0,0,0,0,0,0,0,1508,559,2676,0,False,True,False,False,False,False
1,0,0,1,0,1,1,1,1,1,0,3087,0,516,0,False,False,False,False,False,True
1,1,0,1,1,0,0,1,1,1,0,259,2280,0,0,False,False,False,False,False,True
1,0,0,1,0,1,1,1,1,1,0,705,0,829,0,False,False,False,False,False,True
0,0,0,0,1,1,0,1,1,0,0,938,0,0,0,False,False,False,True,False,False
1,1,0,1,0,0,0,1,1,1,0,439,261,955,0,False,False,False,False,False,True
1,1,1,1,0,0,0,1,1,0,0,667,3386,1193,0,False,True,False,False,False,False
1,1,0,1,0,0,0,1,1,1,0,241,242,400,0,False,False,False,False,False,True
1,0,0,1,0,0,0,1,1,1,0,647,800,702,0,False,False,False,False,False,True
1,1,1,1,0,0,0,1,0,0,0,1870,903,660,0,False,True,False,False,False,False
1,1,0,1,0,0,1,0,0,0,0,1450,217,396,0,False,True,False,False,False,False
1,1,0,1,0,0,0,0,0,0,0,722,103,829,0,False,True,False,False,False,False
1,0,0,1,0,0,0,1,1,1,0,1327,636,1179,0,False,False,False,False,False,True
1,1,0,1,0,0,0,1,1,1,0,942,321,321,0,False,False,False,False,False,True
1,1,0,1,0,0,0,0,0,0,0,1503,401,748,0,False,True,False,False,False,False
1,0,0,1,0,1,1,1,1,1,0,933,0,866,0,False,False,False,False,False,True
0,0,0,0,1,0,1,0,0,0,0,3089,402,0,0,False,True,False,False,False,False
1,1,0,1,0,0,0,0,1,0,0,381,130,53,0,True,False,False,False,False,False
1,1,0,1,0,0,0,0,0,0,0,3664,1082,1078,0,False,True,False,False,False,False
1,1,0,1,0,0,0,1,1,1,0,1769,672,1025,0,False,False,False,False,False,True
0,0,0,1,1,0,1,1,1,1,0,533,1041,0,0,False,False,False,False,False,True
1,1,0,1,0,0,0,0,0,0,0,86,369,1042,0,False,True,False,False,False,False
1,0,0,1,0,0,0,0,0,0,0,707,447,769,0,True,False,False,False,False,False
1,1,0,1,0,0,0,1,1,1,1,760,1641,134,0,False,False,False,False,False,True
1,1,0,1,0,0,0,0,1,0,0,381,130,53,0,True,False,False,False,False,False
1,1,0,0,0,0,0,1,1,0,0,944,316,549,0,False,True,False,False,False,False
0,0,1,1,1,0,0,0,0,0,0,785,281,0,0,False,True,False,False,False,False
1,0,0,1,1,0,0,0,0,0,0,1524,321,0,0,False,True,False,False,False,False
1,0,0,1,0,1,1,1,1,1,0,716,0,454,0,False,False,False,False,False,True
0,1,0,1,1,0,1,0,0,0,0,320,290,0,0,False,False,False,True,False,False
1,0,0,1,0,0,1,0,0,0,0,1515,221,692,0,False,True,False,False,False,False
0,0,0,1,1,0,1,1,1,0,0,2242,922,0,0,False,True,False,False,False,False
1,0,0,1,0,0,1,1,0,0,0,1452,420,672,0,False,True,False,False,False,False
1,1,0,1,0,0,0,0,0,0,0,332,158,53,0,True,False,False,False,False,False
1,0,0,0,0,0,0,1,1,0,0,891,403,850,0,False,True,False,False,False,False
1,0,0,0,0,0,0,0,0,0,0,379,91,1388,0,False,True,False,False,False,False
1,1,0,1,0,0,1,0,0,0,0,300,1027,1309,0,False,True,False,False,False,False
1,0,0,1,0,0,1,1,1,1,0,1353,493,310,0,False,False,False,False,False,True
1,1,0,1,0,0,0,1,1,1,0,1546,373,1286,0,False,False,False,False,False,True
1,0,0,1,0,0,1,1,1,1,0,4090,769,463,0,False,False,False,False,False,True
1,0,0,0,0,0,1,1,0,0,0,1697,216,1344,0,False,True,False,False,False,False
0,0,0,1,0,1,1,1,1,1,0,728,0,228,0,False,True,False,False,False,False
1,1,0,1,0,0,0,0,1,1,0,1092,420,617,0,False,True,False,False,False,False
0,0,0,1,0,1,1,1,1,1,0,1651,0,228,0,False,True,False,False,False,False
1,0,0,1,0,0,0,0,0,0,0,1277,1135,229,0,False,True,False,False,False,False
1,0,0,0,0,0,0,0,0,0,0,421,187,558,0,False,True,False,False,False,False
1,0,0,0,0,0,0,0,0,0,0,3368,1725,727,0,False,True,False,False,False,False
1,1,0,0,0,0,0,0,0,0,0,562,424,466,0,False,True,False,False,False,False
1,0,0,1,0,0,1,0,0,0,0,887,1051,1385,0,False,True,False,False,False,False
0,0,0,1,1,0,1,1,1,1,0,520,679,0,0,True,False,False,False,False,False
1,0,0,1,1,0,1,0,1,0,0,1316,821,0,0,False,True,False,False,False,False
1,1,0,1,0,0,0,0,0,0,0,1043,528,879,0,False,True,False,False,False,False
0,1,0,1,1,0,1,1,1,1,0,1066,1290,0,0,False,False,False,False,False,True
1,1,0,0,0,0,0,0,0,0,0,1711,475,825,0,True,False,False,False,False,False
1,1,0,1,0,0,0,1,1,1,0,476,409,1187,0,False,True,False,False,False,False
1,1,0,1,0,0,0,0,1,0,0,381,130,53,0,True,False,False,False,False,False
1,1,0,1,0,0,0,1,1,1,0,1966,1224,1286,0,False,False,False,False,False,True
1,1,0,1,0,0,1,1,0,0,0,608,1086,2021,0,False,True,False,False,False,False
1,1,0,1,0,0,1,0,0,0,0,791,1600,649,0,False,True,False,False,False,False
1,0,0,1,0,0,1,0,0,0,0,415,493,505,0,False,True,False,False,False,False
0,1,0,1,1,0,0,0,0,0,0,1324,1226,0,0,False,False,True,False,False,False
1,1,0,1,0,0,0,0,0,0,0,682,425,485,0,False,True,False,False,False,False
1,1,0,1,0,0,1,1,0,0,0,199,1265,1001,0,False,True,False,False,False,False
1,1,0,1,0,0,0,1,0,0,0,1593,788,879,0,False,False,True,False,False,False
0,0,0,1,1,1,1,1,1,1,0,64,0,0,0,False,False,False,False,False,True
1,1,0,1,0,0,1,1,1,0,0,1779,1123,1708,0,False,True,False,False,False,False
0,0,0,1,0,0,1,0,0,0,0,159,601,228,0,False,True,False,False,False,False
1,1,0,1,0,0,0,0,0,0,0,1143,244,717,0,False,False,False,True,False,False
0,1,0,1,0,0,1,1,1,1,0,522,117,570,0,False,False,False,False,False,True
1,1,0,1,0,0,1,0,0,0,0,1317,346,1441,0,False,True,False,False,False,False
1,0,0,1,0,0,1,1,1,1,1,949,864,885,0,False,False,False,True,False,False
1,1,0,1,0,0,0,0,0,1,0,639,44,829,0,False,True,False,False,False,False
1,1,0,1,0,0,0,0,0,0,0,1086,289,730,0,False,True,False,False,False,False
1,1,0,0,0,0,1,0,0,0,0,996,168,555,0,False,True,False,False,False,False
1,0,0,0,0,0,0,0,0,0,0,1595,362,681,0,False,True,False,False,False,False
1,0,0,1,0,0,0,0,0,0,0,852,732,726,0,False,True,False,False,False,False
1,0,0,1,0,0,1,1,1,1,0,620,437,1247,0,False,False,False,False,False,True
1,1,0,1,0,0,0,0,0,0,0,956,909,1050,0,False,False,False,False,True,False
1,1,0,1,0,0,1,0,0,0,0,1261,891,209,0,False,True,False,False,False,False
1,1,0,1,0,0,0,1,0,0,0,1567,725,660,0,False,True,False,False,False,False
1,0,0,1,0,0,0,1,0,0,0,954,522,586,0,False,True,False,False,False,False
0,0,0,0,0,0,0,0,0,0,0,2207,506,439,0,False,False,False,True,False,False
0,1,0,1,1,1,1,0,0,1,0,2139,0,0,0,False,True,False,False,False,False
1,1,0,1,0,0,1,1,0,0,0,99,815,619,0,True,False,False,False,False,False
0,0,0,1,0,0,1,1,1,0,0,1032,1145,228,0,False,True,False,False,False,False
1,1,1,1,0,0,0,1,0,0,0,1585,1703,1252,0,True,False,False,False,False,False
0,1,0,1,1,0,0,1,1,1,0,1036,1036,0,0,False,False,False,False,False,True
